rm_key|co_nm|co_sts|chng_sts_dt|co_grp|oa_flag|oa_sts|oa_dt|lvl5_oc_cd|lvl5_oc_nm|co_seg|co_seg_lvl|indst|scb_tnur|co_age|avg_edng_bal_ytd|avg_edng_bal_ytd_prev_yr|coh_latest|coh_latest_prev_yr|coh_yr_latest|coh_yr_latest_prev_yr|cogs_latest|cogs_latest_prev_yr|cogs_yr_latest|cogs_yr_latest_prev_yr|net_sale_latest|net_sale_latest_prev_yr|net_sale_yr_latest|net_sale_yr_latest_prev_yr|avg_coh_prev_3yr|avg_cogs_prev_3yr|avg_net_sale_prev_3yr|pro_rt_avg_cogs_prev_3yr|pro_rt_avg_net_sale_prev_3yr|co_indst_prior|co_seg_prior|bcm_flag|cust_type_cd|cust_new_to_bcm_prod_flag_wthin_mnth|cust_new_to_bcm_prod_flag_wthin_yr|cust_strt_dt|dl_load_ts|dl_data_dt|mnth_id
008600000000000000000000000005|(Unknown Commercial_0000000005)|NULL|NULL|(Unknown Commercial_0000000005)|N|NULL|NULL|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|1|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43248|43887.637|43585|43556
008600000000000000000000000007|(Unknown Commercial_0000000007)|NULL|NULL|(Unknown Commercial_0000000007)|N|NULL|NULL|9892|Corporate Banking 3|CORP|Mid corp|Agricultural Products & Commodities|1|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43291|43887.637|43585|43556
008600000000000000000000000008|(Unknown Commercial_0000000008)|NULL|NULL|(Unknown Commercial_0000000008)|N|NULL|NULL|9130|Corporate Banking 2|CORP|Mid corp|Foods and Beverages|1|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43291|43887.637|43585|43556
008600000000000000000000000012|(Unknown Commercial_0000000012)|NULL|NULL|(Unknown Commercial_0000000012)|N|NULL|NULL|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43483|43887.637|43585|43556
008600000000000000000000000029|(Unknown Commercial_0000000029)|NULL|NULL|(Unknown Commercial_0000000029)|N|NULL|NULL|9130|Corporate Banking 2|CORP|Mid corp|Wholesale & Retail|0|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43523|43887.637|43585|43556
008300000000000000000000001358|(Unknown Commercial_0000001358)|NULL|NULL|(Unknown Commercial_0000001358)|N|NULL|NULL|9130|Corporate Banking 2|CORP|Mid corp|Auto & Parts|1|NULL|2083614.23|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43327|43887.637|43585|43556
008300000000000000000000001463|(Unknown Commercial_0000001463)|NULL|NULL|(Unknown Commercial_0000001463)|N|NULL|NULL|9130|Corporate Banking 2|CORP|Mid corp|Financial Institutions|1|NULL|64482.17|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43332|43887.637|43585|43556
008300000000000000000000001630|(Unknown Commercial_0000001630)|NULL|NULL|(Unknown Commercial_0000001630)|N|NULL|NULL|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|1|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43355|43887.637|43585|43556
008300000000000000000000001804|(Unknown Commercial_0000001804)|NULL|NULL|(Unknown Commercial_0000001804)|N|NULL|NULL|9892|Corporate Banking 3|CORP|Mid corp|Agricultural Products & Commodities|0|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43523|43887.637|43585|43556
001400000000000000000028127151|(Unknown Commercial_0028127151)|NULL|NULL|(Unknown Commercial_0028127151)|N|NON-OA|2019-04-30|9892|Corporate Banking 3|CORP|Mid corp|Others|1|NULL|488152.75|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|C|N|N|43251|43887.637|43585|43556
001400000000000000000028745799|(Unknown Commercial_0028745799)|NULL|NULL|(Unknown Commercial_0028745799)|N|NON-OA|2019-04-30|9892|Corporate Banking 3|CORP|Mid corp|Others|1|NULL|5428.74|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43376|43887.637|43585|43556
001400000000000000000029190864|(Unknown Commercial_0029190864)|NULL|NULL|(Unknown Commercial_0029190864)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Real Estate|0|NULL|23528.26|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43503|43887.637|43585|43556
001400000000000000000029192493|(Unknown Commercial_0029192493)|NULL|NULL|(Unknown Commercial_0029192493)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43503|43887.637|43585|43556
001400000000000000000029192494|(Unknown Commercial_0029192494)|NULL|NULL|(Unknown Commercial_0029192494)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43503|43887.637|43585|43556
001400000000000000000029192496|(Unknown Commercial_0029192496)|NULL|NULL|(Unknown Commercial_0029192496)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43503|43887.637|43585|43556
001400000000000000000029196203|(Unknown Commercial_0029196203)|NULL|NULL|(Unknown Commercial_0029196203)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43504|43887.637|43585|43556
001400000000000000000029200841|(Unknown Commercial_0029200841)|NULL|NULL|(Unknown Commercial_0029200841)|N|NON-OA|2019-04-30|9607|Corporate Banking 4|CORP|Mid corp|Construction|0|NULL|198.55|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43507|43887.637|43585|43556
001400000000000000000029208026|(Unknown Commercial_0029208026)|NULL|NULL|(Unknown Commercial_0029208026)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43508|43887.637|43585|43556
001400000000000000000029208027|(Unknown Commercial_0029208027)|NULL|NULL|(Unknown Commercial_0029208027)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43508|43887.637|43585|43556
001400000000000000000029211756|(Unknown Commercial_0029211756)|NULL|NULL|(Unknown Commercial_0029211756)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43509|43887.637|43585|43556
001400000000000000000029212400|(Unknown Commercial_0029212400)|NULL|NULL|(Unknown Commercial_0029212400)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|15933.63|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43510|43887.637|43585|43556
001400000000000000000029212582|(Unknown Commercial_0029212582)|NULL|NULL|(Unknown Commercial_0029212582)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|15874.71|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43510|43887.637|43585|43556
001400000000000000000029212866|(Unknown Commercial_0029212866)|NULL|NULL|(Unknown Commercial_0029212866)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|19427.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43510|43887.637|43585|43556
001400000000000000000029215488|(Unknown Commercial_0029215488)|NULL|NULL|(Unknown Commercial_0029215488)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43510|43887.637|43585|43556
001400000000000000000029219007|(Unknown Commercial_0029219007)|NULL|NULL|(Unknown Commercial_0029219007)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43511|43887.637|43585|43556
001400000000000000000029219008|(Unknown Commercial_0029219008)|NULL|NULL|(Unknown Commercial_0029219008)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43511|43887.637|43585|43556
001400000000000000000029226931|(Unknown Commercial_0029226931)|NULL|NULL|(Unknown Commercial_0029226931)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43514|43887.637|43585|43556
001400000000000000000029230826|(Unknown Commercial_0029230826)|NULL|NULL|(Unknown Commercial_0029230826)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|25278.27|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43516|43887.637|43585|43556
001400000000000000000029231140|(Unknown Commercial_0029231140)|NULL|NULL|(Unknown Commercial_0029231140)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|22183.45|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43516|43887.637|43585|43556
001400000000000000000029232666|(Unknown Commercial_0029232666)|NULL|NULL|(Unknown Commercial_0029232666)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43516|43887.637|43585|43556
001400000000000000000029235399|(Unknown Commercial_0029235399)|NULL|NULL|(Unknown Commercial_0029235399)|N|NON-OA|2019-04-30|9607|Corporate Banking 4|CORP|Mid corp|Others|0|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029236542|(Unknown Commercial_0029236542)|NULL|NULL|(Unknown Commercial_0029236542)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029236543|(Unknown Commercial_0029236543)|NULL|NULL|(Unknown Commercial_0029236543)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029236544|(Unknown Commercial_0029236544)|NULL|NULL|(Unknown Commercial_0029236544)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029236545|(Unknown Commercial_0029236545)|NULL|NULL|(Unknown Commercial_0029236545)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029236546|(Unknown Commercial_0029236546)|NULL|NULL|(Unknown Commercial_0029236546)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43517|43887.637|43585|43556
001400000000000000000029238843|(Unknown Commercial_0029238843)|NULL|NULL|(Unknown Commercial_0029238843)|N|NON-OA|2019-04-30|9892|Corporate Banking 3|CORP|Mid corp|Others|0|NULL|834826.86|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43518|43887.637|43585|43556
001400000000000000000029244176|(Unknown Commercial_0029244176)|NULL|NULL|(Unknown Commercial_0029244176)|N|NON-OA|2019-04-30|9607|Corporate Banking 4|CORP|Mid corp|Electronics & Electrical Appliances|0|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43521|43887.637|43585|43556
001400000000000000000029248517|(Unknown Commercial_0029248517)|NULL|NULL|(Unknown Commercial_0029248517)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|69163.26|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029248827|(Unknown Commercial_0029248827)|NULL|NULL|(Unknown Commercial_0029248827)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|928903.93|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029251932|(Unknown Commercial_0029251932)|NULL|NULL|(Unknown Commercial_0029251932)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029251933|(Unknown Commercial_0029251933)|NULL|NULL|(Unknown Commercial_0029251933)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029251934|(Unknown Commercial_0029251934)|NULL|NULL|(Unknown Commercial_0029251934)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029251935|(Unknown Commercial_0029251935)|NULL|NULL|(Unknown Commercial_0029251935)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029251936|(Unknown Commercial_0029251936)|NULL|NULL|(Unknown Commercial_0029251936)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43522|43887.637|43585|43556
001400000000000000000029256029|(Unknown Commercial_0029256029)|NULL|NULL|(Unknown Commercial_0029256029)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43523|43887.637|43585|43556
001400000000000000000029256030|(Unknown Commercial_0029256030)|NULL|NULL|(Unknown Commercial_0029256030)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43523|43887.637|43585|43556
001400000000000000000029256031|(Unknown Commercial_0029256031)|NULL|NULL|(Unknown Commercial_0029256031)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43523|43887.637|43585|43556
001400000000000000000029260297|(Unknown Commercial_0029260297)|NULL|NULL|(Unknown Commercial_0029260297)|N|NON-OA|2019-04-30|9607|Corporate Banking 4|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43525|43887.637|43585|43556
001400000000000000000029260298|(Unknown Commercial_0029260298)|NULL|NULL|(Unknown Commercial_0029260298)|N|NON-OA|2019-04-30|9892|Corporate Banking 3|CORP|Mid corp|Foods and Beverages|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43525|43887.637|43585|43556
001400000000000000000029260299|(Unknown Commercial_0029260299)|NULL|NULL|(Unknown Commercial_0029260299)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43525|43887.637|43585|43556
001400000000000000000029260300|(Unknown Commercial_0029260300)|NULL|NULL|(Unknown Commercial_0029260300)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43525|43887.637|43585|43556
001400000000000000000029263503|(Unknown Commercial_0029263503)|NULL|NULL|(Unknown Commercial_0029263503)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43525|43887.637|43585|43556
001400000000000000000029273202|(Unknown Commercial_0029273202)|NULL|NULL|(Unknown Commercial_0029273202)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|59552.98|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43528|43887.637|43585|43556
001400000000000000000029276171|(Unknown Commercial_0029276171)|NULL|NULL|(Unknown Commercial_0029276171)|N|NON-OA|2019-04-30|9129|Corporate Banking 1|CORP|Mid corp|Financial Institutions|0|NULL|27350.82|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43529|43887.637|43585|43556
001400000000000000000029278702|(Unknown Commercial_0029278702)|NULL|NULL|(Unknown Commercial_0029278702)|N|NON-OA|2019-04-30|9892|Corporate Banking 3|CORP|Mid corp|Agricultural Products & Commodities|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|43529|43887.637|43585|43556
