rm_key|co_nm|co_sts|chng_sts_dt|co_grp|oa_flag|oa_sts|oa_dt|lvl5_oc_cd|lvl5_oc_nm|co_seg|co_seg_lvl|indst|scb_tnur|co_age|avg_edng_bal_ytd|avg_edng_bal_ytd_prev_yr|coh_latest|coh_latest_prev_yr|coh_yr_latest|coh_yr_latest_prev_yr|cogs_latest|cogs_latest_prev_yr|cogs_yr_latest|cogs_yr_latest_prev_yr|net_sale_latest|net_sale_latest_prev_yr|net_sale_yr_latest|net_sale_yr_latest_prev_yr|avg_coh_prev_3yr|avg_cogs_prev_3yr|avg_net_sale_prev_3yr|pro_rt_avg_cogs_prev_3yr|pro_rt_avg_net_sale_prev_3yr|co_indst_prior|co_seg_prior|bcm_flag|cust_type_cd|cust_new_to_bcm_prod_flag_wthin_mnth|cust_new_to_bcm_prod_flag_wthin_yr|cust_strt_dt|dl_load_ts|dl_data_dt|mnth_id
001400000000000000000008436690|& L kXquhyLYIcPlN qYSFvimyFI|NULL|NULL|& L kXquhyLYIcPlN qYSFvimyFI|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002360901|& N nPgx Fn., ozA.|NULL|NULL|& N nPgx Fn., ozA.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|158.17|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008438054|& PFkcvJ ug-Yt DB nDj.|NULL|NULL|& PFkcvJ ug-Yt DB nDj.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000004119232|& a RfcWpt Zd.  HL|NULL|NULL|& a RfcWpt Zd.  HL|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|18|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|10/4/2001|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437702|& cG BOQzKBC Ey., rnw.|NULL|NULL|& cG BOQzKBC Ey., rnw.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002360138|& f CD., BTk.|NULL|NULL|& f CD., BTk.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|60.76|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002357565|& l T ctjdiPmk gR., oNH.|NULL|NULL|& l T ctjdiPmk gR., oNH.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436710|& lgSYsJnKLg &VDYoUwHR|NULL|NULL|& lgSYsJnKLg &VDYoUwHR|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437917|& q twHPbumQGwA mro.,|NULL|NULL|& q twHPbumQGwA mro.,|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Building Materials|15|37|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436754|& sGVBbFDJUO Ey., rnw.|NULL|NULL|& sGVBbFDJUO Ey., rnw.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437022|&lUkGXKbmZNwiDdrcO|NULL|NULL|&lUkGXKbmZNwiDdrcO|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000172830|'BQoZfb|NULL|NULL|'BQoZfb|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000728063|'SDbqLtBtCaxKxGNt|NULL|NULL|'SDbqLtBtCaxKxGNt|N|NON-OA|2019-04-30|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/11/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000174559|'kNCmc|NULL|NULL|'kNCmc|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000034141|'yhgsNES|NULL|NULL|'yhgsNES|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000011540449|( dkCDH AGMbcnG )|NULL|NULL|( dkCDH AGMbcnG )|N|NON-OA|2019-04-30|9695|SSME Upcountry Division 1|SSME|SSME|Others|13|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/3/2006|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437288|(9157) bl., WHn.|NULL|NULL|(9157) bl., WHn.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|15|40|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437214|(DigigFMN) DKTAdYS,|NULL|NULL|(DigigFMN) DKTAdYS,|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436693|(DigigFMN) yC., Miy|NULL|NULL|(DigigFMN) yC., Miy|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436914|(DigigFMN) yC., Miy|NULL|NULL|(DigigFMN) yC., Miy|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2|2|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437494|(DigigFMN) yC., Miy|NULL|NULL|(DigigFMN) yC., Miy|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3|3|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437815|(DigigFMN) yC., Miy|NULL|NULL|(DigigFMN) yC., Miy|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4|4|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436748|(MchOvHwO) Smv.|NULL|NULL|(MchOvHwO) Smv.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|37|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437419|(MchOvHwO) Smv.|NULL|NULL|(MchOvHwO) Smv.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2|2|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000001967|(Restricted_0000001967)|NULL|NULL|(Restricted_0000001967)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|76447.07|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000004450|(Restricted_0000004450)|NULL|NULL|(Restricted_0000004450)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|25932.26|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000004635|(Restricted_0000004635)|NULL|NULL|(Restricted_0000004635)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|2377.56|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000008077|(Restricted_0000008077)|NULL|NULL|(Restricted_0000008077)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|17639.81|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000009757|(Restricted_0000009757)|NULL|NULL|(Restricted_0000009757)|N|NULL|NULL|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|1109.59|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000013129|(Restricted_0000013129)|NULL|NULL|(Restricted_0000013129)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|16861.43|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000013807|(Restricted_0000013807)|NULL|NULL|(Restricted_0000013807)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|17539.74|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000015029|(Restricted_0000015029)|NULL|NULL|(Restricted_0000015029)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|35532.13|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000016855|(Restricted_0000016855)|NULL|NULL|(Restricted_0000016855)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|1553.99|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000017702|(Restricted_0000017702)|NULL|NULL|(Restricted_0000017702)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|43.74|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000020763|(Restricted_0000020763)|NULL|NULL|(Restricted_0000020763)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|11512.56|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000024041|(Restricted_0000024041)|NULL|NULL|(Restricted_0000024041)|N|NULL|NULL|3893|SSME Onboarding for Deposit|SSME|SSME|Others|19|NULL|17526.95|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000024394|(Restricted_0000024394)|NULL|NULL|(Restricted_0000024394)|N|NULL|NULL|3893|SSME Onboarding for Deposit|SSME|SSME|Others|19|NULL|11064.09|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000025693|(Restricted_0000025693)|NULL|NULL|(Restricted_0000025693)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|1927.15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000026079|(Restricted_0000026079)|NULL|NULL|(Restricted_0000026079)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|3877.97|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000034442|(Restricted_0000034442)|NULL|NULL|(Restricted_0000034442)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|25918.43|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000035614|(Restricted_0000035614)|NULL|NULL|(Restricted_0000035614)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|317.59|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000035739|(Restricted_0000035739)|NULL|NULL|(Restricted_0000035739)|N|NULL|NULL|9491|SSME Upcountry Division 3|SSME|SSME|Others|19|NULL|12864.62|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000040018|(Restricted_0000040018)|NULL|NULL|(Restricted_0000040018)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|3882.49|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000040942|(Restricted_0000040942)|NULL|NULL|(Restricted_0000040942)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|158084.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000040947|(Restricted_0000040947)|NULL|NULL|(Restricted_0000040947)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|261234.56|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000042054|(Restricted_0000042054)|NULL|NULL|(Restricted_0000042054)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|129.1|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000043485|(Restricted_0000043485)|NULL|NULL|(Restricted_0000043485)|N|NULL|NULL|9989|SSME Upcountry Division 2|SSME|SSME|Others|19|NULL|37.96|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000045651|(Restricted_0000045651)|NULL|NULL|(Restricted_0000045651)|N|NULL|NULL|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|38299.24|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000047015|(Restricted_0000047015)|NULL|NULL|(Restricted_0000047015)|N|NULL|NULL|3893|SSME Onboarding for Deposit|SSME|SSME|Others|19|NULL|711.36|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000050631|(Restricted_0000050631)|NULL|NULL|(Restricted_0000050631)|N|NULL|NULL|9989|SSME Upcountry Division 2|SSME|SSME|Others|19|NULL|159.52|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000050667|(Restricted_0000050667)|NULL|NULL|(Restricted_0000050667)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|77113.93|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000051615|(Restricted_0000051615)|NULL|NULL|(Restricted_0000051615)|N|NULL|NULL|3893|SSME Onboarding for Deposit|SSME|SSME|Others|19|NULL|42916.71|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000052221|(Restricted_0000052221)|NULL|NULL|(Restricted_0000052221)|N|NULL|NULL|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|191.81|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000052271|(Restricted_0000052271)|NULL|NULL|(Restricted_0000052271)|N|NULL|NULL|9989|SSME Upcountry Division 2|SSME|SSME|Others|19|NULL|21634.91|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000052926|(Restricted_0000052926)|NULL|NULL|(Restricted_0000052926)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|420369.48|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000053966|(Restricted_0000053966)|NULL|NULL|(Restricted_0000053966)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|23646.27|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000054294|(Restricted_0000054294)|NULL|NULL|(Restricted_0000054294)|N|NULL|NULL|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|3183.62|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000057830|(Restricted_0000057830)|NULL|NULL|(Restricted_0000057830)|N|NULL|NULL|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|22653.36|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000058848|(Restricted_0000058848)|NULL|NULL|(Restricted_0000058848)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|445278.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000059696|(Restricted_0000059696)|NULL|NULL|(Restricted_0000059696)|N|NULL|NULL|3893|SSME Onboarding for Deposit|SSME|SSME|Others|19|NULL|46843.68|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000059882|(Restricted_0000059882)|NULL|NULL|(Restricted_0000059882)|N|NULL|NULL|9491|SSME Upcountry Division 3|SSME|SSME|Others|19|NULL|336.48|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000060533|(Restricted_0000060533)|NULL|NULL|(Restricted_0000060533)|N|NULL|NULL|9491|SSME Upcountry Division 3|SSME|SSME|Others|19|NULL|20485.07|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000062969|(Restricted_0000062969)|NULL|NULL|(Restricted_0000062969)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|14330.55|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000064371|(Restricted_0000064371)|NULL|NULL|(Restricted_0000064371)|N|NULL|NULL|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|24261.81|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
